GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HLA-A	8225.991782	-0.271175452	0.0735724	-3.684052332	0.000229555	0.001666542
HCG9.1	0	NA	NA	NA	NA	NA
HLA-A.1	0	NA	NA	NA	NA	NA
HLA-G.1	0	NA	NA	NA	NA	NA
HLA-F-AS1.1	0	NA	NA	NA	NA	NA
HLA-F.2	0	NA	NA	NA	NA	NA
ZFP57.1	0	NA	NA	NA	NA	NA
GABBR1.2	0	NA	NA	NA	NA	NA
OR2H2.2	0	NA	NA	NA	NA	NA
UBD.1	0	NA	NA	NA	NA	NA
MAS1L.2	0	NA	NA	NA	NA	NA
OR2H1.2	0	NA	NA	NA	NA	NA
OR11A1.2	0	NA	NA	NA	NA	NA
OR2J3.1	0	NA	NA	NA	NA	NA
OR2J1.1	0	NA	NA	NA	NA	NA
OR2B3.1	0	NA	NA	NA	NA	NA
OR2W1.1	0	NA	NA	NA	NA	NA
HACD2	619.9267467	0.585325429	0.124746744	4.684248297	2.81E-06	3.16E-05
CFAP44	210.1644574	-0.564054493	0.141352045	-3.995667505	6.45E-05	0.000536061
CD200R1L	0.697274775	0.069249554	0.153774942	0.045342172	0.963834574	NA
LNP1	61.23981343	-0.026051296	0.218694015	-0.135170356	0.892477185	0.948412638
OR5K3	0	NA	NA	NA	NA	NA
VGLL3	12770.68271	1.337278147	0.095948522	13.95021298	3.14E-44	7.31E-42
KRBOX1-AS1	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
TRIM71	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
ZCWPW2	25.97075517	-0.383221591	0.317849931	-1.308294988	0.190773274	0.394799725
ANKRD28	5248.278584	0.629606063	0.087003582	7.234306732	4.68E-13	1.37E-11
COLQ	35.75683493	-0.907601855	0.274764751	-3.29642541	0.000979236	0.005936239
METTL6	233.5709271	-0.115260492	0.13183666	-0.8726064	0.382877651	0.608071181
THUMPD3-AS1	219.3359118	-0.413515833	0.147121136	-2.810464453	0.004947005	0.023631825
XKR4	0	NA	NA	NA	NA	NA
RNU6-1292P	0	NA	NA	NA	NA	NA
RNVU1-7	3.933326821	-0.391640202	0.366633453	-0.933942519	0.350333545	0.576602934
RNU6-46P	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
RNU1-28P	4.322700991	-0.380753794	0.365409604	-0.896659137	0.369900832	0.595011474
RNU6-354P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-132P	0	NA	NA	NA	NA	NA
LOC124900205	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-47P	0	NA	NA	NA	NA	NA
RNU6-877P	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU1-27P	4.135676761	-0.457545507	0.366818644	-1.159736407	0.246156142	0.46490563
SNORA57	0	NA	NA	NA	NA	NA
RNU6-1286P	0	NA	NA	NA	NA	NA
RNU6-841P	0	NA	NA	NA	NA	NA
RNU6-25P	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
RNU6-431P	0.733612504	0.005042378	0.225844608	-0.090899737	0.927572259	NA
SNORD58A	0	NA	NA	NA	NA	NA
SNORA22B	0.536522085	0.076044348	0.161797319	0.390222013	0.696372385	NA
RNU6-425P	0	NA	NA	NA	NA	NA
RNU6-946P	0	NA	NA	NA	NA	NA
RNU6-1296P	0	NA	NA	NA	NA	NA
SNORD116-11	0	NA	NA	NA	NA	NA
SNORD24	0	NA	NA	NA	NA	NA
SNORA2A	0.489510341	0.010349799	0.179758259	0.063271748	0.949550113	NA
RNU6-1336P	0	NA	NA	NA	NA	NA
RNU6-477P	0	NA	NA	NA	NA	NA
RNU6-338P	0	NA	NA	NA	NA	NA
RNU6-741P	0	NA	NA	NA	NA	NA
RNY1P5	0	NA	NA	NA	NA	NA
RNU6-1264P	0	NA	NA	NA	NA	NA
SNORD45C	0	NA	NA	NA	NA	NA
SNORD116-14	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
SNORA69	0	NA	NA	NA	NA	NA
RNU6-979P	0	NA	NA	NA	NA	NA
RNU1-39P	0	NA	NA	NA	NA	NA
RNU6-1	4.092844072	-0.165099492	0.367622276	-0.519347103	0.603518712	0.788125353
RNU6-969P	0.323226315	0.007560358	0.152128056	0.014051281	0.988789069	NA
RNU1-63P	0	NA	NA	NA	NA	NA
SNORD60	2.087078078	0.161960342	0.327731819	0.187687187	0.851121875	NA
RNU6-657P	0	NA	NA	NA	NA	NA
SNORA80B	0	NA	NA	NA	NA	NA
SNORA22	1.63448679	0.008474385	0.316181922	-0.050857083	0.959439404	NA
RNU6-1062P	0	NA	NA	NA	NA	NA
SNORA70H	0	NA	NA	NA	NA	NA
RNU6-672P	0	NA	NA	NA	NA	NA
RNU6-449P	0	NA	NA	NA	NA	NA
RNU6-1279P	0.213063787	-0.054545661	0.152128056	-0.199749301	0.841676654	NA
LOC124906144	0	NA	NA	NA	NA	NA
LOC124900264	0	NA	NA	NA	NA	NA
SNORA70G	0	NA	NA	NA	NA	NA
RNU1-1	4.496671438	-0.469499486	0.370063357	-1.178703922	0.238516093	0.454825822
RNU6-608P	0	NA	NA	NA	NA	NA
SNORD116-17	0.475003479	-0.064298773	0.178718494	-0.374515535	0.708020801	NA
RNU6-1039P	5.231845689	0.596599593	0.373534968	1.585664498	0.112815437	0.273774631
LOC124900260	0	NA	NA	NA	NA	NA
RNU6-573P	0	NA	NA	NA	NA	NA
RNU6-471P	0	NA	NA	NA	NA	NA
RNU6-945P	0.775326306	-0.201437325	0.187939199	-0.829168892	0.407008845	NA
RNU6-32P	0.345063104	-0.022407225	0.152245267	-0.152718636	0.878620164	NA
RNU6-144P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
SNORD21	0	NA	NA	NA	NA	NA
RNU6-730P	0	NA	NA	NA	NA	NA
RNU6-157P	0	NA	NA	NA	NA	NA
RNU6-1189P	3.914857059	-0.303927442	0.349057461	-0.543118	0.58704856	0.776894094
RNU6-1036P	0	NA	NA	NA	NA	NA
RNU1-109P	0	NA	NA	NA	NA	NA
SNORD116-18	0.474990051	-0.047924787	0.156305876	-0.223307772	0.823295979	NA
SNORA56	0	NA	NA	NA	NA	NA
RNU6-442P	0	NA	NA	NA	NA	NA
RNY1P8	0	NA	NA	NA	NA	NA
RNU1-73P	0.425568868	0.040017192	0.152278072	0.304408461	0.760816722	NA
RNU6-723P	0	NA	NA	NA	NA	NA
RNU6-1040P	0	NA	NA	NA	NA	NA
RNU6-128P	0	NA	NA	NA	NA	NA
RNU6-1227P	0	NA	NA	NA	NA	NA
RNU6-1080P	0	NA	NA	NA	NA	NA
RNU6-147P	0	NA	NA	NA	NA	NA
RNU6-26P	3.426193604	0.144154758	0.362926426	0.299277069	0.76472865	0.885455302
RNU6-444P	0.487590957	0.001959161	0.179792684	0.06305705	0.949721075	NA
RNU6-133P	0	NA	NA	NA	NA	NA
RNU6-546P	0	NA	NA	NA	NA	NA
RNU6-1074P	0	NA	NA	NA	NA	NA
RNU6-1056P	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU6-756P	0	NA	NA	NA	NA	NA
RNU6-1027P	0	NA	NA	NA	NA	NA
RNU6-259P	0	NA	NA	NA	NA	NA
SNORD116-9	0.246021547	0.007560358	0.152128056	0.075413928	0.939885378	NA
RNU6-1126P	0	NA	NA	NA	NA	NA
RNU6-468P	0	NA	NA	NA	NA	NA
LOC124906143	0	NA	NA	NA	NA	NA
RNU6-936P	0	NA	NA	NA	NA	NA
RNU6-641P	0	NA	NA	NA	NA	NA
RNVU1-18	4.425163644	-0.592846987	0.369298202	-1.586839713	0.112548952	0.273539923
RNU6-484P	0.213063787	-0.054545661	0.152128056	-0.199749301	0.841676654	NA
RNU6-620P	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU6-643P	0	NA	NA	NA	NA	NA
RNU6-142P	0	NA	NA	NA	NA	NA
RNU6-245P	0	NA	NA	NA	NA	NA
RNU6-1083P	0	NA	NA	NA	NA	NA
RNU6-1323P	0	NA	NA	NA	NA	NA
SNORD101	2.488901679	0.152432055	0.343819964	0.241056998	0.809510941	NA
SNORA30	0	NA	NA	NA	NA	NA
RNU6-317P	0	NA	NA	NA	NA	NA
RNU6-787P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
SNORA6	0	NA	NA	NA	NA	NA
RNU6-418P	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU6-10P	0	NA	NA	NA	NA	NA
RNU6-152P	0	NA	NA	NA	NA	NA
RNU6-203P	0	NA	NA	NA	NA	NA
RNU6-435P	0	NA	NA	NA	NA	NA
RNU6-949P	0	NA	NA	NA	NA	NA
RNU6-116P	0	NA	NA	NA	NA	NA
RNU6-44P	0	NA	NA	NA	NA	NA
RNU6-211P	0	NA	NA	NA	NA	NA
SNORD37	0	NA	NA	NA	NA	NA
LOC124900266	0	NA	NA	NA	NA	NA
RNU6-637P	0	NA	NA	NA	NA	NA
RNU6-213P	0.459071906	-0.043360421	0.152946113	-0.237360984	0.812376755	NA
SNORA75B	0	NA	NA	NA	NA	NA
RNU6-224P	0	NA	NA	NA	NA	NA
SNORA15B-2	0.228925405	0.069666376	0.152128056	0.412690722	0.679833223	NA
RNU6-701P	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
RNU6-76P	0	NA	NA	NA	NA	NA
RNU6-629P	0	NA	NA	NA	NA	NA
RNU1-129P	0.24272055	-0.054545661	0.152128056	-0.313570349	0.753847382	NA
RNU6-811P	0	NA	NA	NA	NA	NA
SNORA32	0	NA	NA	NA	NA	NA
RNY3P7	0	NA	NA	NA	NA	NA
RNU6-639P	0	NA	NA	NA	NA	NA
RNU6-926P	0	NA	NA	NA	NA	NA
RNU6-968P	0	NA	NA	NA	NA	NA
RNU6-1293P	0	NA	NA	NA	NA	NA
RNU6-815P	0	NA	NA	NA	NA	NA
SNORA10	0	NA	NA	NA	NA	NA
RNU6-38P	0	NA	NA	NA	NA	NA
RNU6-483P	0.213050359	-0.054545661	0.152128056	-0.316349863	0.751736968	NA
RNU6-849P	0	NA	NA	NA	NA	NA
RNU6-260P	0	NA	NA	NA	NA	NA
RNU1-138P	1.261580453	-0.036732328	0.269111338	-0.102035998	0.918728102	NA
RNU6-974P	0	NA	NA	NA	NA	NA
RNU6-1032P	0	NA	NA	NA	NA	NA
LOC124904627	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU6-20P	0	NA	NA	NA	NA	NA
SNORA1	0	NA	NA	NA	NA	NA
RNU1-74P	0	NA	NA	NA	NA	NA
RNU6-1029P	0	NA	NA	NA	NA	NA
SNORA5A	0.705080025	-0.035193561	0.174047094	-0.394380673	0.693300011	NA
RNU6-746P	0	NA	NA	NA	NA	NA
RNU6-409P	0	NA	NA	NA	NA	NA
RNU6-413P	0	NA	NA	NA	NA	NA
RNU6-206P	0	NA	NA	NA	NA	NA
RNU6-209P	0	NA	NA	NA	NA	NA
RNU6-890P	1.10219584	-0.191435153	0.274129321	-0.710373876	0.477472319	NA
LOC124900362	0	NA	NA	NA	NA	NA
RNU6-895P	0	NA	NA	NA	NA	NA
LOC124900267	0	NA	NA	NA	NA	NA
RNU6-571P	0	NA	NA	NA	NA	NA
RNU6-214P	0	NA	NA	NA	NA	NA
RNU6-767P	0.178871503	0.069666376	0.152128056	0.323667236	0.746189978	NA
RNU5A-6P	0	NA	NA	NA	NA	NA
RNU6-207P	0	NA	NA	NA	NA	NA
RNU6-187P	0	NA	NA	NA	NA	NA
RNU6-356P	0	NA	NA	NA	NA	NA
SNORA70F	0.521713285	0.01205761	0.158192722	-0.171295738	0.863991231	NA
RNU6-398P	0	NA	NA	NA	NA	NA
RNU6-533P	0	NA	NA	NA	NA	NA
RNU6-761P	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
RNU6-1103P	0	NA	NA	NA	NA	NA
LOC124900442	0.745354737	0.090550117	0.20929576	0.561272642	0.574611689	NA
RNU6-1310P	0	NA	NA	NA	NA	NA
RNU6-190P	0	NA	NA	NA	NA	NA
RNA5SP87	0	NA	NA	NA	NA	NA
SNORA75	2.036956085	-0.040833836	0.327954872	0.140907067	0.887943359	NA
LOC124900219	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU6-1008P	0	NA	NA	NA	NA	NA
RNU6-48P	0.442059148	-0.104262389	0.152941167	-0.435711574	0.663046007	NA
RNU6-1200P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-217P	0	NA	NA	NA	NA	NA
RNU6-42P	1.773985352	-0.257264463	0.30540567	-1.079861758	0.280203745	NA
RNU6-1124P	0	NA	NA	NA	NA	NA
SNORA9B	0.492043094	0.015931866	0.153066487	0.093640632	0.925394632	NA
LOC124900530	0	NA	NA	NA	NA	NA
RNU6-36P	3.947560953	-0.272028062	0.358747559	-1.116830476	0.264066816	0.487028155
RNU6-98P	0	NA	NA	NA	NA	NA
LOC124900519	0	NA	NA	NA	NA	NA
SNORA24B	0	NA	NA	NA	NA	NA
RNU6-458P	0	NA	NA	NA	NA	NA
RNU6-1013P	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
RNU1-136P	0	NA	NA	NA	NA	NA
SNORA70J	0	NA	NA	NA	NA	NA
SNORA29	0	NA	NA	NA	NA	NA
LOC124902824	0.501386102	-0.121651158	0.159445586	-0.594213358	0.55236942	NA
RNU6-439P	0	NA	NA	NA	NA	NA
RNU1-52P	0	NA	NA	NA	NA	NA
RNU6-1181P	0	NA	NA	NA	NA	NA
RNY1P6	0.424949578	-0.070104872	0.173021305	-0.356620634	0.721375828	NA
RNU6-481P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-80P	0	NA	NA	NA	NA	NA
RNU6-432P	0	NA	NA	NA	NA	NA
RNU6-689P	0.58997661	-0.078978567	0.168315204	-0.380713173	0.703416093	NA
RNU6-1024P	1.374027875	-0.035589051	0.287607383	-0.034339003	0.972606824	NA
RNU6-1042P	0	NA	NA	NA	NA	NA
RNU6-4P	2.928317775	-0.199547789	0.341872794	-0.682966817	0.494627811	NA
RNU6-514P	0	NA	NA	NA	NA	NA
RNU4-52P	0	NA	NA	NA	NA	NA
SNORA70B	0	NA	NA	NA	NA	NA
RNU4-31P	0	NA	NA	NA	NA	NA
RNU6-281P	0	NA	NA	NA	NA	NA
SNORD15A	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RNU6-708P	0	NA	NA	NA	NA	NA
SNORA20B	0	NA	NA	NA	NA	NA
SNORA36A	0	NA	NA	NA	NA	NA
RNU6-1324P	0	NA	NA	NA	NA	NA
RNU6-1201P	0	NA	NA	NA	NA	NA
LOC124900200	0	NA	NA	NA	NA	NA
RNU6-793P	0	NA	NA	NA	NA	NA
LOC124900531	0.425568868	0.040017192	0.152278072	0.304408461	0.760816722	NA
RNU6-74P	0	NA	NA	NA	NA	NA
RNU6-675P	0	NA	NA	NA	NA	NA
RNU6-5P	3.377105424	-0.115066562	0.350549603	-0.675023074	0.499661105	0.709659647
RNU6-1316P	0	NA	NA	NA	NA	NA
RNU6-474P	0	NA	NA	NA	NA	NA
RNU6-17P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-1145P	0	NA	NA	NA	NA	NA
RNU6-1144P	0	NA	NA	NA	NA	NA
RNU6-13P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
LOC124900222	0	NA	NA	NA	NA	NA
SNORD61	0	NA	NA	NA	NA	NA
RNU6-662P	0	NA	NA	NA	NA	NA
RNU6-40P	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
RNU6-49P	0	NA	NA	NA	NA	NA
RNU6-198P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
LOC124900356	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
SNORD63	1.000129511	-0.07363543	0.224217239	0.389061923	0.69723034	NA
RNU6-610P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-574P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-842P	0	NA	NA	NA	NA	NA
RNU6-524P	0	NA	NA	NA	NA	NA
RNU6-622P	0	NA	NA	NA	NA	NA
RNU6-820P	0	NA	NA	NA	NA	NA
SNORD116-2	0.794040454	0.0427228	0.246066524	0.120824736	0.903829857	NA
LOC124906346	0.195954217	0.007560358	0.152128056	0.053131741	0.957626941	NA
RNU6-611P	1.126755462	-0.273804915	0.273492726	-1.01030794	0.312347778	NA
RNU6-301P	1.171191353	0.006733965	0.246023154	0.037605675	0.970002083	NA
RNU1-2	4.275222942	-0.555365654	0.368452276	-1.434391221	0.151460651	0.337610574
RNU6-891P	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
SNORA54	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-318P	0	NA	NA	NA	NA	NA
LOC124902815	0	NA	NA	NA	NA	NA
RNU6-804P	0	NA	NA	NA	NA	NA
SNORD116-3	0.268307255	0.094908647	0.152258792	0.368857177	0.712234184	NA
SNORA36C	0	NA	NA	NA	NA	NA
RNU6-167P	0	NA	NA	NA	NA	NA
LOC124900443	0.798243222	-0.062635119	0.226868132	-0.407213785	0.683850978	NA
RNU6-975P	0	NA	NA	NA	NA	NA
RNU6-472P	0	NA	NA	NA	NA	NA
LOC124900262	0	NA	NA	NA	NA	NA
RNU6-43P	0	NA	NA	NA	NA	NA
SNORD59A	1.605333048	-0.018948743	0.306727479	-0.236437362	0.813093307	NA
RNU6-154P	0	NA	NA	NA	NA	NA
RNY3P14	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
RNU6-339P	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
RNU6-3P	2.646929064	-0.109797667	0.3298536	-0.858837286	0.390430293	NA
RNU6-196P	0.345063104	-0.022407225	0.152245267	-0.152718636	0.878620164	NA
RNU6-1226P	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
RNU6-532P	0	NA	NA	NA	NA	NA
RNU6-886P	0	NA	NA	NA	NA	NA
SNORD51	0.513141763	-0.056456683	0.159741951	-0.235538098	0.813791113	NA
SNORA27	0	NA	NA	NA	NA	NA
RNU6-378P	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
RNU6-937P	0	NA	NA	NA	NA	NA
RNU1-8P	0	NA	NA	NA	NA	NA
RNU6-784P	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
RNU6-480P	0	NA	NA	NA	NA	NA
SNORA15B-1	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
SNORD116-1	1.442546103	-0.024631109	0.282186101	-0.206456825	0.836434087	NA
RNU5A-2P	0	NA	NA	NA	NA	NA
SNORA72	0	NA	NA	NA	NA	NA
RNU6-463P	0	NA	NA	NA	NA	NA
RNU6-1207P	0	NA	NA	NA	NA	NA
RNU6-39P	0.382978447	0.037566326	0.15224924	0.237850961	0.811996692	NA
RNU6-1113P	0	NA	NA	NA	NA	NA
RNU6-1119P	0	NA	NA	NA	NA	NA
RNU6-616P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-171P	0	NA	NA	NA	NA	NA
RNU6-22P	0	NA	NA	NA	NA	NA
LOC124900554	0	NA	NA	NA	NA	NA
RNU6-242P	0.906654215	-0.049894457	0.200750439	-0.275646528	0.782819569	NA
SNORA7B	0.864158742	0.10601201	0.216700861	0.303885273	0.761215298	NA
RNU6-921P	0	NA	NA	NA	NA	NA
RNU6-517P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
SNORD116-8	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
LOC124900238	0	NA	NA	NA	NA	NA
RNU6-424P	0	NA	NA	NA	NA	NA
RNU6-614P	0	NA	NA	NA	NA	NA
LOC124900470	0	NA	NA	NA	NA	NA
RNU6-166P	0	NA	NA	NA	NA	NA
LOC124900495	0	NA	NA	NA	NA	NA
RNU6-434P	0	NA	NA	NA	NA	NA
SNORD38C	0	NA	NA	NA	NA	NA
RNVU1-32	0.667627029	-0.00281993	0.201599807	0.06804742	0.945747886	NA
SNORA25	0	NA	NA	NA	NA	NA
RNU6-16P	0	NA	NA	NA	NA	NA
RNU6-348P	0	NA	NA	NA	NA	NA
RNU6-364P	0	NA	NA	NA	NA	NA
RNU6-31P	0.238544638	0.007560358	0.152128056	0.07018264	0.944048291	NA
SNORD14D	0	NA	NA	NA	NA	NA
LOC124903594	1.115375752	0.0647727	0.27494453	0.245921727	0.805742824	NA
RNU6-1230P	0	NA	NA	NA	NA	NA
RNU6-591P	0	NA	NA	NA	NA	NA
RNU6-163P	0	NA	NA	NA	NA	NA
RNU6-729P	0	NA	NA	NA	NA	NA
RNA5SP187	2.944661585	-0.00825831	0.350306573	-0.142813985	0.886437092	0.945797066
LOC124900558	0	NA	NA	NA	NA	NA
SNORD116-7	0.712025084	0.120182376	0.177060783	0.517600592	0.604736969	NA
RNU6-106P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-452P	0	NA	NA	NA	NA	NA
RNU6-769P	0	NA	NA	NA	NA	NA
SNORD116-13	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-869P	0	NA	NA	NA	NA	NA
RNU6-1297P	0	NA	NA	NA	NA	NA
SNORA18	0	NA	NA	NA	NA	NA
LOC124900473	0	NA	NA	NA	NA	NA
RNU6-465P	0	NA	NA	NA	NA	NA
RNU6-185P	0	NA	NA	NA	NA	NA
RNU6-933P	0	NA	NA	NA	NA	NA
RNU1-46P	0	NA	NA	NA	NA	NA
RNY1P14	0	NA	NA	NA	NA	NA
RNU6-505P	0	NA	NA	NA	NA	NA
RNY3P4	0	NA	NA	NA	NA	NA
RNU6-929P	0	NA	NA	NA	NA	NA
RNU6-1289P	0	NA	NA	NA	NA	NA
RNU6-549P	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
RNU6-905P	0	NA	NA	NA	NA	NA
SNORA70	0	NA	NA	NA	NA	NA
SNORA68	0	NA	NA	NA	NA	NA
RNU6-1340P	0	NA	NA	NA	NA	NA
SNORA15	0	NA	NA	NA	NA	NA
RNU6-24P	0	NA	NA	NA	NA	NA
RNU6-1215P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
LOC124900181	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
RNU6-1162P	0	NA	NA	NA	NA	NA
SNORD116-15	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
RNU1-67P	0.441962336	0.007706324	0.152809266	0.204976563	0.837590436	NA
LOC124900207	0	NA	NA	NA	NA	NA
RNU6-1122P	0	NA	NA	NA	NA	NA
RNU6-411P	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
SNORA14B	1.227771066	-0.058690867	0.274368201	-0.530286593	0.595913241	NA
RNU1-44P	0	NA	NA	NA	NA	NA
RNU6-843P	0	NA	NA	NA	NA	NA
RNU6-1157P	0.541017321	-0.026172292	0.185660098	-0.029218153	0.976690603	NA
RNA5SP122	0	NA	NA	NA	NA	NA
SNORA10B	0	NA	NA	NA	NA	NA
RNU6-809P	0	NA	NA	NA	NA	NA
SNORD116-5	0.561863379	0.090347354	0.165961323	0.397989904	0.690637628	NA
RNU6-649P	0	NA	NA	NA	NA	NA
RNU6-1026P	0	NA	NA	NA	NA	NA
SNORD116-12	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
RNU6-1195P	0	NA	NA	NA	NA	NA
SNORD38D	0	NA	NA	NA	NA	NA
RNU6-45P	0.390678297	-0.022606941	0.152224331	-0.140727473	0.888085241	NA
RNU1-148P	0	NA	NA	NA	NA	NA
RNU6-800P	0.242733978	-0.054545661	0.152128056	-0.324527865	0.74553843	NA
RNU6-71P	0	NA	NA	NA	NA	NA
RNU6-393P	0	NA	NA	NA	NA	NA
RNVU1-15	0.345063104	-0.022407225	0.152245267	-0.152718636	0.878620164	NA
RNU6-1035P	0	NA	NA	NA	NA	NA
RNU6-790P	0	NA	NA	NA	NA	NA
RNU6-102P	0	NA	NA	NA	NA	NA
SNORD3H	0	NA	NA	NA	NA	NA
SNORA80D	0.228925405	0.069666376	0.152128056	0.412690722	0.679833223	NA
RNU1-57P	0	NA	NA	NA	NA	NA
SNORA70E	0	NA	NA	NA	NA	NA
RNU6-456P	0	NA	NA	NA	NA	NA
RNU6-692P	0	NA	NA	NA	NA	NA
RNU6-900P	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
SNORA37	0.242733978	-0.054545661	0.152128056	-0.324527865	0.74553843	NA
RNU6-125P	2.311056566	-0.058549225	0.325398592	-0.232382551	0.8162409	NA
RNU6-110P	0	NA	NA	NA	NA	NA
SNORD45A	0	NA	NA	NA	NA	NA
RNU6-1065P	0	NA	NA	NA	NA	NA
LOC124900259	0	NA	NA	NA	NA	NA
SNORD116-29	0	NA	NA	NA	NA	NA
RNU6-1005P	0.271502398	0.069666376	0.152128056	0.41452984	0.678486118	NA
LOC124900520	0	NA	NA	NA	NA	NA
RNU6-342P	0	NA	NA	NA	NA	NA
RNU6-1117P	0	NA	NA	NA	NA	NA
RNU6-880P	0.225637836	0.007560358	0.152128056	0.053130023	0.95762831	NA
RNU6-18P	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
RNU6-35P	0	NA	NA	NA	NA	NA
RNU6-738P	0	NA	NA	NA	NA	NA
SNORD116-16	0.967389639	-0.018250584	0.241326422	-0.163129714	0.870416305	NA
RNU6-15P	0	NA	NA	NA	NA	NA
RNU6-1241P	0	NA	NA	NA	NA	NA
RNU6-1081P	0	NA	NA	NA	NA	NA
SNORA70C	0	NA	NA	NA	NA	NA
RN7SKP62	0	NA	NA	NA	NA	NA
RNU6-601P	0	NA	NA	NA	NA	NA
SNORA70I	0	NA	NA	NA	NA	NA
RNU6-441P	0	NA	NA	NA	NA	NA
RNU6-1160P	0.376939679	-0.022606951	0.152224331	0.022650067	0.981929406	NA
RNA5SP284	0.983363007	0.009409928	0.262992766	0.090657457	0.927764775	NA
RNU6-831P	0	NA	NA	NA	NA	NA
SNORD116-24	2.547851181	-0.110136161	0.343444866	-0.074785335	0.94038551	NA
SNORD20	0.747351122	0.000836332	0.200285028	0.078391068	0.937516979	NA
RNU6-1274P	0	NA	NA	NA	NA	NA
RNU6-1235P	0	NA	NA	NA	NA	NA
RNU6-30P	1.60908886	-0.021775412	0.298622185	-0.014368133	0.988536283	NA
RNU6-851P	0.221448497	0.069666376	0.152128056	0.410234327	0.681634062	NA
RNU6-140P	0	NA	NA	NA	NA	NA
SNORD7	1.551899152	-0.264093111	0.305731293	-0.91327405	0.361098427	NA
RNU6-83P	0	NA	NA	NA	NA	NA
LOC124900309	0	NA	NA	NA	NA	NA
SNORA8	0	NA	NA	NA	NA	NA
RNU6-1152P	0	NA	NA	NA	NA	NA
RNU6-145P	0	NA	NA	NA	NA	NA
RNU6-878P	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
RNU4-70P	0	NA	NA	NA	NA	NA
RNU6-1127P	0	NA	NA	NA	NA	NA
RNU6-429P	0	NA	NA	NA	NA	NA
SNORA2B	0.293542695	0.007560358	0.152128056	0.053754071	0.957131103	NA
RNU6-1184P	0	NA	NA	NA	NA	NA
RNU6-160P	0	NA	NA	NA	NA	NA
RNU1-89P	0	NA	NA	NA	NA	NA
RNU6-901P	0	NA	NA	NA	NA	NA
